X,Y,Shift,Age,Primary_fur_color,Location,Ground_Sighting_Measure,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from,Day,Plot_number,Section
-73.9696688162449,40.7741422177187,AM,Adult,Black,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,False,False,20,12,F
-73.975028559002,40.7667307335544,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,14,2,F
-73.9715375915057,40.7751212088827,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,13,12,D
-73.9583300280173,40.7853495002675,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,20,27,I
-73.9643664403785,40.7793670703727,AM,Adult,Gray,Ground Plane,0,True,False,False,True,True,False,False,False,False,False,False,True,False,10,19,H
-73.955013129397,40.7954024311542,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,18,38,F
-73.9794371709817,40.768387910254,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,True,False,False,13,2,B
-73.9711178122133,40.7672642958437,PM,Adult,Black,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,True,7,4,I
-73.9799594281222,40.7701978146968,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,7,4,A
-73.9787736280005,40.7676126748454,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,False,10,2,C
-73.9678923667678,40.7819675626236,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,True,False,False,18,20,C
-73.9686370726471,40.7780382348833,PM,Juvenile,Cinnamon,Above Ground,3,False,False,True,False,False,False,False,False,False,True,False,True,False,18,16,E
-73.9642900903774,40.7917017168842,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,10,31,A
-73.9546123259441,40.7941434862099,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,7,37,G
-73.9684092812839,40.7711445841928,AM,Adult,Cinnamon,Ground Plane,0,False,False,True,True,True,False,False,False,False,False,False,True,False,14,9,I
-73.9657487923637,40.7786823090663,PM,Adult,Gray,Above Ground,3,False,False,True,True,True,False,False,False,False,False,False,False,True,13,18,G
-73.9583201789615,40.7913938722521,PM,Adult,Gray,Ground Plane,0,True,False,False,False,True,True,False,False,True,True,False,False,True,12,33,F
-73.9758211560957,40.7693422860766,AM,Adult,Gray,Above Ground,6,True,False,False,False,True,False,False,False,False,False,False,True,False,8,5,E
-73.9557918001972,40.7979228878042,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,40,D
-73.9559663949511,40.7974497269789,AM,Adult,Gray,Above Ground,6,False,False,True,False,True,False,False,False,False,False,False,False,True,13,40,D
-73.960864328605,40.7902122634639,PM,Adult,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,True,False,6,31,D
-73.9702530172652,40.7736241205021,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,13,11,F
-73.9573656523498,40.7979754563974,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,False,True,17,40,C
-73.967334936601,40.7773289724189,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,13,16,F
-73.9694938608335,40.7745700102115,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,7,12,F
-73.9707571364399,40.7758859812524,PM,Adult,Gray,Above Ground,10,False,False,False,False,True,False,False,False,True,False,False,True,False,8,13,E
-73.9561103688639,40.794914085004,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,37,E
-73.9699134052609,40.774446589038,PM,Adult,Gray,Ground Plane,0,False,False,True,True,True,False,False,False,False,False,True,True,False,7,12,F
-73.9676113345824,40.7803482448467,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,False,18,19,E
-73.9761776424664,40.7695941843825,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,18,5,D
-73.9657040391563,40.7755567428199,AM,Adult,Cinnamon,Above Ground,12,False,False,False,True,False,False,False,False,False,False,False,True,False,8,15,I
-73.9734108731087,40.7676051392697,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,6,4,G
-73.9593410965431,40.7923134010383,AM,Adult,Black,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,33,D
-73.9569318105253,40.7973442139041,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,6,40,C
-73.960898739757,40.7961393097144,PM,Adult,Cinnamon,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,False,False,13,37,A
-73.955352152771,40.7988549523022,AM,Adult,Gray,Above Ground,20,False,False,True,True,False,True,False,False,False,False,False,True,False,14,42,D
-73.9623356369432,40.7888693815168,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,14,29,D
-73.9672413354558,40.7838116138235,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,6,22,C
-73.9709738166531,40.7774102689734,PM,Adult,Gray,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,False,19,14,D
-73.9677500862135,40.7726060987821,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,False,True,12,11,I
-73.9698080328304,40.7842252948542,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,True,False,19,21,A
-73.9717135461165,40.7761780680083,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,18,13,D
-73.9556039997621,40.7977549157287,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,13,40,D
-73.9710531485298,40.7773757069445,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,True,False,False,True,False,19,14,D
-73.9532427699097,40.7962643767092,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,13,40,G
-73.9594986107981,40.7840083040604,AM,Adult,Cinnamon,Above Ground,8,True,True,False,True,False,False,False,False,False,True,True,False,False,12,25,I
-73.9594446018346,40.7917800352042,AM,Adult,Black,Above Ground,10,False,False,True,False,False,True,True,False,False,False,False,False,True,17,33,D
-73.9748943397482,40.7703992564272,AM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,14,6,E
-73.9614972757332,40.7921404951324,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,7,33,C
-73.9697583235533,40.7787320391004,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,7,16,D
-73.9699124811406,40.7743016981538,PM,Adult,Gray,Ground Plane,0,True,True,True,False,True,False,False,False,True,False,False,True,False,7,12,F
-73.9799250782277,40.7676106598889,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,1,B
-73.9801138983722,40.7685721515635,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,13,2,B
-73.9707487237344,40.7800822831001,PM,Adult,Gray,Above Ground,10,True,True,False,False,False,False,False,False,False,True,False,True,False,12,17,B
-73.9583688637255,40.791388958496,PM,Adult,Gray,Ground Plane,0,True,True,False,False,False,False,False,False,False,False,False,False,False,12,33,E
-73.9674978826751,40.776288410765,PM,Adult,Gray,Above Ground,1,False,False,False,True,False,False,False,False,False,False,False,False,True,19,15,G
-73.9735195018446,40.7787147279715,AM,Adult,Gray,Ground Plane,0,False,False,True,False,True,False,False,False,False,True,False,False,False,14,14,A
-73.9652746477521,40.7809326848536,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,True,False,False,False,True,7,20,F
-73.9694382427984,40.7846350692923,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,True,8,22,A
-73.9709242364673,40.7684217215595,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,True,False,10,5,I
-73.963716747038,40.7892160137944,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,29,C
-73.9771847728747,40.7695971164981,AM,Juvenile,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,6,4,C
-73.9639048209454,40.7777373345558,PM,Adult,Gray,Above Ground,12,False,False,True,True,True,False,False,False,False,False,False,True,False,7,18,I
-73.9784863123685,40.7669225020831,AM,Juvenile,Gray,Above Ground,45,False,False,True,False,False,False,False,False,False,False,False,False,False,6,1,D
-73.9662310606968,40.7747758221226,AM,Adult,Gray,Above Ground,10,True,False,True,False,False,False,False,False,False,False,False,True,False,13,14,I
-73.9562323455674,40.7946180656349,AM,Adult,Gray,Ground Plane,0,True,True,False,False,False,False,False,False,False,False,False,True,False,13,37,E
-73.9624296435843,40.791320813687,PM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,True,False,10,31,C
-73.9792814244424,40.770503194056,AM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,7,4,A
-73.9714045891597,40.7715418333976,AM,Adult,Gray,Above Ground,30,False,False,True,False,False,False,False,False,False,False,False,False,False,7,9,G
-73.9620719414292,40.788637452988,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,False,True,10,29,D
-73.9730813162152,40.7779315720879,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,14,B
-73.9545427611477,40.7930353817441,PM,Adult,Gray,Above Ground,10,False,False,False,True,False,False,False,False,False,False,False,False,False,12,36,G
-73.9566277721581,40.7966674587803,PM,Juvenile,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,True,False,12,39,D
-73.9754709117681,40.7681421869407,AM,Adult,Gray,Above Ground,4,False,False,False,True,False,False,False,False,False,False,True,False,False,6,3,E
-73.9734741818047,40.766328451425,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,14,3,H
-73.9597845469964,40.7906179303448,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,False,False,7,32,E
-73.9708225719705,40.7772497804149,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,False,False,19,14,D
-73.9536198726174,40.7980135102228,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,41,E
-73.9668922014699,40.7823535653774,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,8,21,D
-73.9697787673802,40.7781746195436,PM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,True,10,16,D
-73.9575258627966,40.787715550749,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,7,30,H
-73.9565824187667,40.797312050952,AM,Adult,Gray,Above Ground,15,True,False,True,False,True,True,False,False,False,True,False,False,True,13,40,D
-73.9579967047318,40.7948682042252,PM,Adult,Gray,Above Ground,40,False,False,True,False,False,False,False,False,False,False,False,False,False,14,37,D
-73.9509628195532,40.7977775674178,PM,Adult,Cinnamon,Above Ground,2,False,False,False,False,False,False,False,False,False,True,False,False,True,14,42,H
-73.9774228454023,40.7686399839016,AM,Adult,Cinnamon,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,6,3,D
-73.9711607544742,40.774988247642,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,17,12,E
-73.9559520137172,40.7950536287174,AM,Adult,Gray,Above Ground,1,True,True,False,False,False,False,False,False,False,True,False,True,False,10,38,E
-73.9766477027266,40.7712737417779,AM,Adult,Gray,Above Ground,20,False,True,True,False,False,False,False,False,False,False,False,True,False,7,6,C
-73.9785709201168,40.7674391934208,PM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,False,False,13,2,C
-73.9589016385889,40.7911727679625,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,12,33,E
-73.9587678566254,40.7962656030995,PM,Adult,Gray,Above Ground,20,False,False,True,False,False,True,False,False,False,False,False,False,False,14,38,C
-73.9537703231359,40.7915959393814,AM,Adult,Cinnamon,Above Ground,18,False,False,True,False,False,False,False,False,False,False,False,True,False,13,35,I
-73.973394428186,40.7722933513053,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,False,False,8,8,E
-73.9709991016317,40.7725756707748,PM,Juvenile,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,True,False,False,19,10,F
-73.9642967875857,40.7815652353937,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,18,21,F
-73.9720050204318,40.7699419094168,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,10,7,G
-73.95431338448,40.7940537582585,PM,Adult,Gray,Above Ground,10,False,False,False,False,True,False,False,False,False,False,False,False,False,7,37,G
-73.9547785081171,40.789612183711,AM,Adult,Gray,Above Ground,3,False,False,True,False,False,False,False,False,False,True,False,True,False,8,33,I
-73.975565603566,40.7738462518304,AM,Adult,Gray,Above Ground,4,True,False,True,False,True,False,False,False,False,False,False,True,False,10,9,B
-73.9784685928652,40.7669924015341,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,1,D
-73.9609692861012,40.790502891247,AM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14,31,D
-73.9556177490335,40.7888569161537,AM,Juvenile,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,False,False,13,32,I
-73.9569375355884,40.7935398008612,AM,Adult,Gray,Ground Plane,0,True,False,False,True,False,False,False,False,False,False,False,False,True,13,36,E
-73.9773520582734,40.7708198505781,AM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,8,5,B
-73.9705260103239,40.7826333686599,PM,Adult,Gray,Above Ground,2,False,False,False,True,True,False,False,False,False,False,False,True,False,13,19,A
-73.9716402454355,40.7665133780672,PM,Adult,Black,Above Ground,2,False,False,True,False,False,False,False,False,False,False,False,True,False,13,3,I
-73.9727926335397,40.77037055775,AM,Adult,Gray,Above Ground,28,False,False,False,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.9590191655172,40.7926139425111,AM,Adult,Cinnamon,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,8,34,D
-73.9695518341907,40.7762145993937,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,8,14,E
-73.9703732649257,40.7701979377103,PM,Adult,Black,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,14,8,H
-73.9673949458096,40.7826218539496,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,False,True,8,21,D
-73.9671534029191,40.7810849804467,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,False,7,20,D
-73.9698044218476,40.7697007833531,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,False,True,13,7,I
-73.9614218413356,40.7938945058793,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,True,True,False,False,13,34,B
-73.9611985783336,40.791604823372,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,True,14,32,C
-73.95385121459,40.7981257651433,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,12,42,E
-73.964539031099,40.7809916310012,PM,Adult,Cinnamon,Ground Plane,0,True,False,False,False,True,False,False,False,False,True,False,False,True,13,20,G
-73.9586085858962,40.7990326758282,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14,40,A
-73.9767143644151,40.7684756941321,AM,Adult,Cinnamon,Above Ground,25,True,False,True,False,False,False,False,False,False,False,False,True,False,6,3,D
-73.9691520826028,40.7717104037783,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,14,10,H
-73.9722056538718,40.7805111762703,PM,Adult,Gray,Above Ground,15,False,False,False,False,False,False,False,False,False,False,False,True,False,13,17,A
-73.9628982772673,40.7884304803386,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,19,28,D
-73.9730181306326,40.7794601322427,AM,Adult,Black,Above Ground,10,False,False,False,False,True,False,False,False,False,False,True,False,False,13,16,A
-73.9576325087936,40.7988448745116,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,10,41,B
-73.9554415665082,40.7984201416018,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,14,41,D
-73.9768173303165,40.7661261813557,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,19,1,F
-73.9577009571427,40.796126044521,PM,Juvenile,Gray,Above Ground,10,False,False,True,True,True,False,False,False,False,False,False,False,True,14,38,C
-73.9745800592393,40.767356541975,AM,Juvenile,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,True,False,6,3,F
-73.9565645716564,40.7959039949577,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,6,38,D
-73.9756894776708,40.7681638218212,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,20,4,E
-73.9669891940463,40.7835635162331,PM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,False,False,6,22,C
-73.9630820577441,40.7821632293136,PM,Adult,Gray,Ground Plane,0,True,False,False,True,False,False,False,False,True,False,False,True,False,18,22,G
-73.9590632051055,40.7963146584827,AM,Adult,Gray,Above Ground,20,False,False,False,False,False,True,True,False,True,False,False,True,False,19,38,B
-73.965596981561,40.7797738845824,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,19,F
-73.9787771053108,40.769356212275,AM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,True,False,False,True,False,10,3,B
-73.9755371849972,40.7733561233828,PM,Adult,Gray,Above Ground,15,False,True,False,False,False,False,False,False,False,False,False,True,False,6,9,C
-73.9605554843228,40.7901473714024,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,6,31,E
-73.9789251806378,40.7699558513225,AM,Juvenile,Cinnamon,Above Ground,30,False,False,True,True,True,True,False,False,False,False,False,True,False,10,4,B
-73.968906907671,40.7816278267843,PM,Juvenile,Gray,Ground Plane,0,True,False,True,False,False,False,False,False,False,False,False,False,False,18,19,C
-73.9754333866435,40.7732390916138,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,13,8,C
-73.9589470461357,40.7912817646361,AM,Juvenile,Gray,Above Ground,15,False,True,False,False,False,False,False,False,False,False,False,True,False,14,33,E
-73.9715251156965,40.774621784862,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,12,11,E
-73.9679833225379,40.7738547093402,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,12,H
-73.956453902485,40.7936584431012,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,36,F
-73.9736997033862,40.778497952406,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14,14,A
-73.9688574856542,40.7780770207023,AM,Adult,Gray,Above Ground,25,False,False,True,False,False,False,False,False,False,False,False,False,False,14,16,E
-73.966824257293,40.7753405377869,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,12,14,H
-73.9712863172608,40.774698758184,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,12,E
-73.9680171894351,40.7724644426313,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,12,11,I
-73.9765867029226,40.7674304266107,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,True,False,False,14,2,E
-73.9646174034945,40.7781287528262,AM,Adult,Gray,Ground Plane,0,True,True,False,False,False,False,False,False,False,False,False,False,False,18,18,H
-73.9663961415789,40.7750691120996,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,True,False,12,14,H
-73.9767849679735,40.768566516928,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,10,3,D
-73.957697363244,40.7997576909042,PM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,False,14,42,A
-73.9767369686171,40.7735074437085,PM,Adult,Cinnamon,Ground Plane,0,False,False,True,True,True,False,False,False,False,False,False,True,False,12,8,B
-73.967458693983,40.7769922522105,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,8,15,G
-73.9756870789187,40.7733646782679,AM,Adult,Gray,Ground Plane,0,True,False,False,True,False,False,False,False,False,False,False,False,False,10,9,B
-73.9576897478787,40.7964695328457,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,True,False,19,38,C
-73.9743060404813,40.7687901781431,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,7,5,F
-73.9723677854798,40.7667315410871,AM,Adult,Black,Above Ground,50,False,False,False,False,True,False,False,False,False,False,False,False,False,8,3,H
-73.9728654439465,40.7724853142211,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,8,9,E
-73.9715921982161,40.7746153066601,PM,Adult,Gray,Above Ground,5,False,False,True,True,False,False,False,False,False,False,False,True,False,12,11,E
-73.9737247632185,40.7759469280872,PM,Juvenile,Gray,Ground Plane,0,True,False,False,True,False,False,False,False,False,True,False,True,False,17,12,C
-73.9728360875598,40.7660637295671,PM,Adult,Black,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,14,3,H
-73.9691692160865,40.7725330502929,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,False,7,10,H
-73.9567801028221,40.7960096659564,AM,Adult,Gray,Above Ground,30,False,False,False,False,False,True,False,False,False,False,False,False,False,17,38,D
-73.9678620840741,40.784719027304,PM,Adult,Gray,Ground Plane,0,False,True,False,False,True,False,False,False,False,True,False,False,True,12,23,B
-73.9717515173863,40.7747999274418,PM,Adult,Black,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,True,6,11,D
-73.9724618533895,40.7745021602455,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,True,10,11,D
-73.9694681803635,40.770585795359,AM,Adult,Gray,Above Ground,10,False,False,False,False,True,False,False,False,False,False,False,True,False,6,8,I
-73.9709797467807,40.7769095710679,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,14,14,D
-73.9771924901559,40.7666722729471,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,False,7,1,E
-73.9754922970511,40.7707686392991,AM,Juvenile,Gray,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,D
-73.9704679459444,40.7773384236212,PM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,True,False,False,False,True,19,14,D
-73.9531263214136,40.7965675089932,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,6,40,F
-73.9673490137465,40.7782728130401,PM,Adult,Gray,Above Ground,25,False,False,False,True,False,False,False,False,False,False,False,False,True,20,17,F
-73.9716621112698,40.7742862219469,AM,Adult,Gray,Ground Plane,0,False,False,True,True,False,False,False,False,False,False,False,False,True,13,11,E
-73.9695117797648,40.7802675743233,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,False,18,18,C
-73.9730284815849,40.7702462529502,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.9665363265054,40.7844967881001,PM,Adult,Gray,Above Ground,8,False,False,False,False,False,False,False,False,False,False,False,False,False,14,23,C
-73.9533645762606,40.7983709215535,AM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,True,False,False,True,19,42,F
-73.9719194877439,40.7748000962909,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,True,False,False,False,10,11,D
-73.9786310308892,40.7669349368183,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,False,False,6,1,D
-73.965738547469,40.7886962740167,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,6,27,B
-73.9562177305881,40.7983413276331,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,7,41,C
-73.9663124560664,40.779544003786,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,False,True,8,18,F
-73.9531965469704,40.7947437983977,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,True,False,True,True,False,20,38,G
-73.980033740004,40.7683608292333,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,False,False,13,2,B
-73.9564777440695,40.7993068355401,AM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,False,True,7,42,C
-73.9745818450109,40.7654498873627,AM,Adult,Black,Ground Plane,0,False,True,False,False,True,False,False,False,False,True,False,True,False,6,1,G
-73.9727310397798,40.7787016773517,PM,Adult,Gray,Ground Plane,0,False,False,True,True,True,False,False,False,False,False,False,False,True,17,15,B
-73.963623175585,40.7927451068919,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,13,32,A
-73.9636740170308,40.7903538224977,AM,Adult,Gray,Above Ground,4,False,False,True,False,True,False,False,False,False,False,False,False,True,7,30,B
-73.9675309175947,40.7788649926486,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,17,17,E
-73.9611355303487,40.793069353224,AM,Adult,Gray,Above Ground,40,False,False,True,False,False,False,False,False,False,False,False,True,False,7,34,C
-73.9632301034883,40.7925707244111,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,13,32,A
-73.9788379085607,40.7683896583055,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,True,False,False,13,2,C
-73.9700785314537,40.777714111862,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,15,D
-73.9573325001041,40.7874662104558,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,30,H
-73.9708032298419,40.7784265674544,AM,Adult,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,True,False,10,15,C
-73.9700263936574,40.7699335098581,PM,Adult,Gray,Above Ground,15,False,True,True,False,False,False,False,False,False,False,False,True,False,6,7,H
